Nom,Categorie,Prix_achat_fcfa,Prix_vente_fcfa,Prix_original_fcfa,Stock,Description,Image_url,Images,Marque,Etat,Region,Vendeur,Telephone
Chargeur IPhone 16 Pro Max Original,Téléphones & Accessoires,9000,11300,,5,"Le chargeur iPhone 16 Pro Max original est un accessoire de haute qualité conçu spécifiquement pour offrir une recharge rapide, efficace et sécurisée à votre appareil. Doté de la technologie de charge rapide USB-C Power Delivery, il permet de recharger jusqu’à 50 % de la batterie en environ 30 minutes lorsqu’il est utilisé avec un câble compatible. Fabriqué par Apple, ce chargeur garantit une compatibilité parfaite avec l’iPhone 16 Pro Max, tout en préservant la durée de vie de la batterie grâce à une régulation intelligente de l’énergie. Compact, élégant et durable, il est idéal pour une utilisation à domicile, au bureau ou en déplacement.",https://www.soumari.com/wp-content/uploads/2025/05/Chargeur-IPhone-16-Pro-Max-Original-300x300.jpg,,,Neuf,Dakar,,
Chargeur IPhone 14 Pro Max Original,Téléphones & Accessoires,9000,11300,,5,"Le chargeur iPhone 14 Pro Max original est un accessoire de haute qualité conçu spécifiquement pour offrir une charge rapide, sûre et efficace à votre appareil. Compatible avec la technologie de charge rapide d’Apple, il permet de recharger jusqu’à 50 % de la batterie en environ 30 minutes lorsqu’il est utilisé avec un câble USB-C vers Lightning. Sa conception compacte et élégante le rend idéal pour une utilisation quotidienne à la maison, au bureau ou en déplacement. Ce chargeur garantit une protection optimale contre la surchauffe, la surtension et les courts-circuits, assurant ainsi la longévité de votre iPhone et la sécurité de son utilisation.",https://www.soumari.com/wp-content/uploads/2025/05/Chargeur-IPhone-14-Pro-Max-Original--300x300.jpg,,,Neuf,Dakar,,
Airpod Wreless Pro7,Téléphones & Accessoires,8000,10000,,5,"Les **AirPods Wireless Pro7** sont des écouteurs sans fil haut de gamme qui offrent une expérience audio immersive et de qualité professionnelle. Dotés de la technologie Bluetooth de dernière génération, ils garantissent une connexion rapide et stable avec tous vos appareils compatibles. Grâce à leur design ergonomique et leurs embouts ajustables, ils assurent un confort optimal même lors d’une utilisation prolongée. Les AirPods Pro7 intègrent également une réduction active du bruit pour vous isoler des distractions extérieures, tout en offrant un mode Transparence pour rester connecté à votre environnement. Avec une autonomie prolongée et un boîtier de recharge compact, ils sont parfaits pour une utilisation quotidienne, que ce soit pour les appels, la musique ou les activités sportives.",https://www.soumari.com/wp-content/uploads/2025/05/Airpod-Wreless-Pro7-300x300.jpg,,,Neuf,Dakar,,
AirPod Wireless X7,Téléphones & Accessoires,8000,10000,,5,"L’ **AirPod Wireless X7** est une paire d’écouteurs sans fil de dernière génération, conçue pour offrir une expérience audio immersive et haut de gamme. Doté de la technologie Bluetooth avancée, il garantit une connexion stable et rapide avec une faible latence. Grâce à ses haut-parleurs dynamiques optimisés, le X7 délivre un son clair, équilibré, avec des basses profondes et puissantes. Son design ergonomique assure un confort optimal même lors d’une utilisation prolongée, tandis que sa batterie longue durée permet plusieurs heures d’écoute continue. Avec son boîtier de recharge compact et élégant, l’AirPod Wireless X7 s’impose comme le compagnon idéal pour les amateurs de musique en déplacement.",https://www.soumari.com/wp-content/uploads/2025/05/AirPod-Wireless-X7-300x300.jpg,,,Neuf,Dakar,,
Écouteur Bluetooth X28,Téléphones & Accessoires,7500,9400,,5,"Les écouteurs Bluetooth X28 offrent une expérience sonore sans fil de haute qualité, idéale pour les amateurs de musique et les utilisateurs en déplacement. Dotés d’un design ergonomique et léger, ils s’adaptent parfaitement à l’oreille pour un confort optimal même lors d’une utilisation prolongée. Grâce à la technologie Bluetooth avancée, ils assurent une connexion stable et rapide avec tous vos appareils compatibles. Le modèle X28 propose une excellente autonomie, une qualité audio claire avec des basses profondes, ainsi qu’un micro intégré pour des appels mains libres fluides. Parfait pour le sport, les déplacements ou un usage quotidien.",https://www.soumari.com/wp-content/uploads/2025/05/Ecouteur-Bluetooth-X28-300x300.jpg,,,Neuf,Dakar,,
Écouteur Bluetooth Q18,Téléphones & Accessoires,12000,14200,,5,"Les écouteurs Bluetooth Q18 allient design moderne, confort et performance sonore pour une expérience audio sans fil de haute qualité. Grâce à leur technologie Bluetooth avancée, ils offrent une connexion stable et rapide avec vos appareils, permettant une écoute fluide de la musique et des appels clairs. Leur autonomie prolongée garantit plusieurs heures d’utilisation continue, idéale pour les déplacements, le sport ou le travail. Ergonomiques et légers, les Q18 s’adaptent parfaitement à vos oreilles pour un port agréable tout au long de la journée. Avec leur son clair, leurs basses puissantes et leur micro intégré, ils sont parfaits pour un usage quotidien.",https://www.soumari.com/wp-content/uploads/2025/05/Ecouteur-Bluetooth-Q18--300x300.jpg,,,Neuf,Dakar,,
Écouteur Bluetooth Q13,Téléphones & Accessoires,7500,9400,,5,"Les écouteurs Bluetooth Q13 offrent une expérience audio sans fil de haute qualité, alliant performance, confort et design moderne. Dotés de la technologie Bluetooth 5.1, ils garantissent une connexion rapide et stable avec une portée étendue. Leur qualité sonore claire et les basses profondes assurent une immersion totale, que ce soit pour la musique, les appels ou les jeux. Conçus pour s’adapter parfaitement à l’oreille, ils sont légers, discrets et ergonomiques, idéals pour une utilisation quotidienne ou sportive. Avec une autonomie longue durée et un boîtier de recharge compact, les écouteurs Q13 sont le compagnon parfait pour rester connecté partout, à tout moment.",https://www.soumari.com/wp-content/uploads/2025/05/Ecouteur-Bluetooth-Q13-300x300.jpg,,,Neuf,Dakar,,
Écouteur Bluetooth X93,Téléphones & Accessoires,6500,8100,,5,"Les Écouteurs Bluetooth X93 allient performance et élégance pour une expérience audio sans fil exceptionnelle. Dotés de la technologie Bluetooth de dernière génération, ils offrent une connexion stable et rapide à vos appareils, avec une portée étendue et une latence réduite. Leur design ergonomique assure un confort optimal, même lors d’une utilisation prolongée, tandis que leur autonomie longue durée vous permet de profiter de votre musique, de vos appels ou de vos podcasts toute la journée. Grâce à un son clair, des basses puissantes et une commande tactile intuitive, les X93 sont le compagnon idéal pour les amateurs de mobilité et de qualité sonore.",https://www.soumari.com/wp-content/uploads/2025/05/Ecouteur-Bluetooth-X93-300x300.jpg,,,Neuf,Dakar,,
Airpod Oraimo Pro 7s,Téléphones & Accessoires,6000,7500,,5,"Les **AirPods Oraimo Pro 7s** sont des écouteurs sans fil haut de gamme conçus pour offrir une expérience audio immersive et confortable. Dotés de la technologie de réduction de bruit active (ANC), ils permettent d’isoler efficacement les bruits ambiants pour une écoute claire et intense. Grâce à leur autonomie longue durée et leur boîtier de charge rapide, ils sont parfaits pour une utilisation prolongée au quotidien. Leur design ergonomique assure un excellent maintien dans les oreilles, tandis que la connectivité Bluetooth 5.2 garantit une liaison stable et rapide avec tous les appareils compatibles. Les Oraimo Pro 7s allient performance, élégance et confort pour répondre aux besoins des utilisateurs les plus exigeants.",https://www.soumari.com/wp-content/uploads/2025/05/Airpod-Oraimo-Pro-7s_11zon-1-300x300.webp,,,Neuf,Dakar,,
Coque IPhone FA3,Téléphones & Accessoires,2000,2500,,5,"La coque iPhone FA3 est un accessoire élégant et pratique conçu pour offrir une protection optimale à votre iPhone contre les chocs, les rayures et les chutes. Fabriquée à partir de matériaux de qualité, elle allie robustesse et légèreté, assurant ainsi une prise en main confortable et une protection durable. Avec un design moderne et un ajustement précis, cette coque ne compromet pas l’accès aux boutons, aux ports et aux fonctionnalités de l’appareil, tout en ajoutant une touche de style. Son fini soigné et ses bords renforcés garantissent une protection contre les impacts tout en maintenant la finesse de votre iPhone.",https://www.soumari.com/wp-content/uploads/2025/03/Coque-IPhone-FA3-300x300.jpg,,,Neuf,Dakar,,
Coque IPhone TA2,Téléphones & Accessoires,2000,2500,,5,"La coque iPhone TA2 est une coque de protection élégante et fonctionnelle conçue pour offrir une protection optimale à votre iPhone tout en conservant son design sleek. Fabriquée avec des matériaux de qualité, elle protège efficacement contre les chocs, les rayures et les impacts, tout en permettant un accès facile à tous les ports, boutons et fonctionnalités de l’appareil. Son design mince et léger n’ajoute pas de volume à votre téléphone, tout en offrant une prise en main confortable. Avec ses finitions soignées, la coque iPhone TA2 allie sécurité et esthétisme, en garantissant que votre iPhone reste en parfait état au quotidien.",https://www.soumari.com/wp-content/uploads/2025/03/Coque-iPhone-TA2-300x300.jpg,,,Neuf,Dakar,,
Chargeur IPhone C25,Téléphones & Accessoires,2500,3100,,5,"Le chargeur iPhone 25W est un adaptateur secteur USB-C conçu pour fournir une charge rapide et efficace à vos appareils Apple. Associé à un câble USB-C vers Lightning de 3 mètres, il permet une flexibilité accrue lors de la recharge. Ce chargeur est capable de recharger un iPhone 14, 13, 12 ou 11 de 0 % à 50 % en seulement 30 minutes, surpassant ainsi les performances des chargeurs traditionnels de 5W. Fabriqué avec des matériaux de haute qualité tels que le TPE et le PVC ignifuge, il assure une durabilité et une sécurité optimales. De plus, il est compatible avec une large gamme d’appareils Apple, garantissant une polyvalence d’utilisation.",https://www.soumari.com/wp-content/uploads/2025/03/Chargeur-IPhone-C25-300x300.jpg,,,Neuf,Dakar,,
Chargeur TD-T60,Téléphones & Accessoires,2000,2500,,5,"Le **Chargeur TD-T60** est un dispositif de charge polyvalent, conçu pour répondre à diverses applications industrielles et électroniques. Parmi ses caractéristiques principales, il offre une puissance de sortie maximale de 60 kW, avec une tension d’entrée variant entre 323 et 480 V AC, typiquement à 380 V. La tension de sortie s’étend de 150 à 1000 V DC, permettant une flexibilité pour différentes utilisations. Fonctionnant à une fréquence de 45-55 Hz, il peut délivrer un courant maximal de 200 A. Avec une efficacité égale ou supérieure à 94 %, il assure une performance énergétique optimale. De plus, il est équipé d’une communication 4G et d’un écran LCD de 7 pouces pour une interface utilisateur conviviale.",https://www.soumari.com/wp-content/uploads/2025/03/Chargeur-TD-T60-300x300.jpg,,,Neuf,Dakar,,
Chargeur TD-T61,Téléphones & Accessoires,2000,2500,,5,"Le chargeur **TD-T61** est un adaptateur secteur conçu pour recharger efficacement les radios bidirectionnelles Midland des séries X-TALKER (T51, T55, T61, T65, T71 et T75). Il offre une alimentation stable, un cordon de 3 pieds pour plus de flexibilité et est compatible avec les stations de charge doubles, permettant de recharger deux radios simultanément. Idéal pour assurer une communication continue dans les environnements professionnels et personnels.",https://www.soumari.com/wp-content/uploads/2025/03/Chargeur-TD-T61-300x300.jpg,,,Neuf,Dakar,,
Chargeur S6,Téléphones & Accessoires,2500,3100,,5,"Le chargeur S6 est un dispositif de charge intelligent conçu pour offrir une performance optimale et sécurisée lors du chargement de divers appareils. Compact et facile à utiliser, il est capable de charger rapidement et efficacement des appareils électroniques tels que les smartphones, tablettes, et autres dispositifs compatibles. Grâce à ses multiples ports de charge, il permet de charger plusieurs appareils simultanément tout en offrant une protection contre les surcharges, les courts-circuits et les températures élevées. Ce chargeur est particulièrement apprécié pour sa fiabilité, sa sécurité, et sa capacité à maintenir un flux de charge stable, garantissant ainsi une expérience de charge rapide et fiable.",https://www.soumari.com/wp-content/uploads/2025/03/Chargeur-S6-300x300.jpg,,,Neuf,Dakar,,
Chargeur S100,Téléphones & Accessoires,2000,2500,,5,"Le chargeur S100 est un dispositif compact et performant conçu pour offrir une recharge rapide et efficace des batteries. Doté de plusieurs fonctions de sécurité, il protège contre les surtensions, les courts-circuits et les inversions de polarité, garantissant une recharge sans risque pour les batteries. Il est compatible avec une large gamme de batteries, offrant une performance optimale pour les batteries plomb-acide, gel et AGM. Facile à utiliser, le chargeur S100 dispose d’un indicateur LED qui permet de suivre l’état de la charge en temps réel. Idéal pour une utilisation domestique ou dans des environnements professionnels, il assure une recharge fiable et durable des batteries.",https://www.soumari.com/wp-content/uploads/2025/03/Sans-titre-1-Recupere-300x300.jpg,,,Neuf,Dakar,,
Chargeur De Téléphone Pour Voiture,Téléphones & Accessoires,2000,2500,,5,"Le chargeur de téléphone pour voiture est un accessoire pratique qui permet de recharger votre téléphone mobile pendant vos trajets. Il se branche directement sur l’allume-cigare ou la prise 12V de votre véhicule et offre généralement un port USB ou plusieurs ports pour charger simultanément plusieurs appareils. Compact et léger, il est conçu pour être facilement transporté et utilisé dans n’importe quel type de véhicule. Ce chargeur assure une recharge rapide et sécurisée, protégeant votre téléphone contre les surcharges, les courts-circuits et les surtensions. Idéal pour les longs trajets, il permet de maintenir votre appareil chargé et prêt à l’emploi, que ce soit pour la navigation, les appels ou l’écoute de musique.",https://www.soumari.com/wp-content/uploads/2025/03/Chargeur-De-Telephone-Pour-Voiture-300x300.jpg,,,Neuf,Dakar,,
Casque Pour Enfant stn-28,Téléphones & Accessoires,6000,7500,,5,"Le casque pour enfant STN-28 est conçu pour offrir une protection optimale tout en assurant un confort supérieur. Fabriqué avec des matériaux légers et résistants, il est équipé d’une coque extérieure solide pour protéger la tête des chocs et d’un intérieur rembourré pour absorber les impacts. Son design ergonomique permet un ajustement facile, avec des sangles ajustables pour s’adapter à la taille de l’enfant. Ce casque est idéal pour les activités comme le vélo, la trottinette ou la planche à roulettes, offrant ainsi sécurité et style aux jeunes aventuriers. De plus, il présente des ventilations pour une meilleure aération et éviter la transpiration.",https://www.soumari.com/wp-content/uploads/2025/03/Casque-Pour-Enfant-stn-28-4-300x300.jpg,,,Neuf,Dakar,,
